run_id,dataset,policy,families,n_views,n_samples,ci_excludes_zero,rescue_rate,mcnemar_p,ci_low,harm_rate,delta_accuracy,bootstrap_seed,ci_high
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,2,3421,True,0.11235955056179775,0.0,-0.6506942414498684,0.6975269499048827,-0.6343174510377082,6525062963216380674,-0.6176556562408653
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,5,3421,True,0.1348314606741573,0.0,-0.6237942122186495,0.6689917564996829,-0.6062554808535515,14155881123171437609,-0.5898786904413915
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,10,3421,True,0.1198501872659176,0.0,-0.6278865828705058,0.6731135066582118,-0.6112247880736627,12918302686779268914,-0.5942633732826659
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,25,3421,True,0.09737827715355805,0.0,-0.6416252557731656,0.686429930247305,-0.625255773165741,10592566521292218589,-0.6083016661794797
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,50,3421,True,0.07116104868913857,0.0,-0.6489330605086232,0.6918199112238428,-0.6322712657117802,14397417940272678811,-0.6159017831043554
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,100,3421,True,0.07116104868913857,0.0,-0.6483484361297865,0.6911857958148383,-0.6316866413329436,14747723432359236276,-0.6150248465361006
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,1,7180,True,0.25722425722425724,2.910771593589911e-291,-0.3103064066852368,0.5835274190133389,-0.2958217270194986,14221350770869109649,-0.28133704735376047
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,2,7180,True,0.31013431013431014,2.3902206073903708e-247,-0.29233983286908083,0.5833156891806055,-0.2775766016713092,15631569707939228231,-0.26267409470752096
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,5,7180,True,0.2869352869352869,6.893372596943926e-260,-0.2952646239554318,0.5763286047004023,-0.2809192200557103,320575611950668746,-0.2658774373259053
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,10,7180,True,0.27676027676027676,2.4010709425675225e-257,-0.2906685236768802,0.5636248147363964,-0.27604456824512535,1624113816451488847,-0.2615598885793872
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,25,7180,True,0.2633292633292633,4.884243930470179e-263,-0.290807799442897,0.5572729197543934,-0.2764623955431755,17691435393660931061,-0.2621169916434541
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,50,7180,True,0.2490842490842491,7.135889346712544e-267,-0.2891364902506964,0.547745077281389,-0.27506963788300837,12162035991731426365,-0.2611420612813371
D-pathmnist-128px-batchnorm-policy-none-s0,pathmnist,none,H2,100,7180,True,0.24135124135124136,1.1538822789904282e-275,-0.29345403899721445,0.5500741054414567,-0.27924791086350975,1142865914027822228,-0.26559888579387186
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,1,7180,True,0.11891643709825528,0.0,-0.4415041782729805,0.6667333066773291,-0.4284122562674095,10139623978693830911,-0.41518105849582176
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,2,7180,True,0.10560146923783287,0.0,-0.4143454038997214,0.6223510595761695,-0.4015320334261838,17649483589889991011,-0.3887186629526463
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,5,7180,True,0.06565656565656566,0.0,-0.44094707520891363,0.6433426629348261,-0.42827298050139273,9361965899965177085,-0.416016713091922
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,10,7180,True,0.047750229568411386,0.0,-0.4350974930362117,0.6277489004398241,-0.4228412256267409,13828313507378757235,-0.41072423398328695
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,25,7180,True,0.04086317722681359,0.0,-0.43203342618384394,0.6207516993202719,-0.42005571030640665,9757900116727861669,-0.4079387186629526
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,50,7180,True,0.04040404040404041,0.0,-0.4284122562674095,0.615953618552579,-0.41685236768802225,13554586608002812950,-0.404874651810585
D-pathmnist-128px-batchnorm-policy-none-s1,pathmnist,none,H2,100,7180,True,0.03764921946740129,0.0,-0.42715877437325905,0.6123550579768092,-0.4151810584958217,925086963724986777,-0.40334261838440116
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,1,7180,True,0.1413237924865832,0.0,-0.49066852367688024,0.5922137908281095,-0.4779944289693593,5790462974724601250,-0.4655988857938719
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,2,7180,True,0.14311270125223613,0.0,-0.4633739554317549,0.5608709996700759,-0.4512534818941504,17787944645177499283,-0.4388579387186629
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,5,7180,True,0.1449016100178891,0.0,-0.45,0.5450346420323325,-0.4376044568245125,1271500104287777855,-0.4253481894150418
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,10,7180,True,0.1475849731663685,0.0,-0.42980501392757653,0.521774991751897,-0.4175487465181058,620048382424710436,-0.4050139275766017
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,25,7180,True,0.14579606440071557,0.0,-0.41142061281337045,0.499670075882547,-0.3991643454038997,2820004023649673829,-0.3864902506963789
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,50,7180,True,0.14311270125223613,0.0,-0.39930362116991647,0.4848234905971627,-0.38704735376044563,5528263843985848782,-0.37451253481894153
D-pathmnist-128px-batchnorm-policy-none-s2,pathmnist,none,H2,100,7180,True,0.1592128801431127,0.0,-0.3848189415041782,0.47047179148795776,-0.37242339832869076,14927589669507667970,-0.36016713091922004
